,Country,Granularity,Year,Population
6844,France,Total,2007,61869.227
6845,France,Male,2007,29953.45
6846,France,Female,2007,31915.779
6847,France,Rural,2007,13866.281
6848,France,Urban,2007,48094.669
6849,France,Total,2008,62209.207
6850,France,Male,2008,30122.923
6851,France,Female,2008,32086.284
6852,France,Rural,2008,13794.705
6853,France,Urban,2008,48534.862
6854,France,Total,2009,62542.9
6855,France,Male,2009,30290.247
6856,France,Female,2009,32252.636
6857,France,Rural,2009,13717.697
6858,France,Urban,2009,48969.824
6859,France,Total,2010,62879.53
6860,France,Male,2010,30458.539
6861,France,Female,2010,32420.996
6862,France,Rural,2010,13633.442
6863,France,Urban,2010,49393.298
6864,France,Total,2011,63222.227
6865,France,Male,2011,30629.188
6866,France,Female,2011,32593.041
6867,France,Rural,2011,13541.366
6868,France,Urban,2011,49802.211
6869,France,Total,2012,63564.221
6870,France,Male,2012,30799.056
6871,France,Female,2012,32765.168
6872,France,Rural,2012,13442.096
6873,France,Urban,2012,50197.777
6874,France,Total,2013,63893.525
6875,France,Male,2013,30961.448
6876,France,Female,2013,32932.073
6877,France,Rural,2013,13336.757
6878,France,Urban,2013,50583.16
6879,France,Total,2014,64193.55
6880,France,Male,2014,31107.343
6881,France,Female,2014,33086.207
6882,France,Rural,2014,13226.977
6883,France,Urban,2014,50963.661
6884,France,Total,2015,64453.2
6885,France,Male,2015,31230.758
6886,France,Female,2015,33222.436
6887,France,Rural,2015,13113.96
6888,France,Urban,2015,51343.241
6889,France,Total,2016,64667.596
6890,France,Male,2016,31328.637
6891,France,Female,2016,33338.953
6892,France,Rural,2016,12998.038
6893,France,Urban,2016,51722.652
6894,France,Total,2017,64842.509
6895,France,Male,2017,31404.236
6896,France,Female,2017,33438.277
6897,France,Rural,2017,12879.012
6898,France,Urban,2017,52100.536
6899,France,Total,2018,64990.511
6900,France,Male,2018,31465.65
6901,France,Female,2018,33524.862
6902,France,Rural,2018,12756.906
6903,France,Urban,2018,52476.365
6904,French Guyana,Total,2000,163.165
6905,French Guyana,Male,2000,84.222
6906,French Guyana,Female,2000,78.941
6907,French Guyana,Rural,2000,34.084
6908,French Guyana,Urban,2000,129.081
6909,French Guyana,Total,2001,170.454
6910,French Guyana,Male,2001,87.281
6911,French Guyana,Female,2001,83.162
6912,French Guyana,Rural,2001,34.932
6913,French Guyana,Urban,2001,135.664
6914,French Guyana,Total,2002,178.543
6915,French Guyana,Male,2002,90.503
6916,French Guyana,Female,2002,88.045
6917,French Guyana,Rural,2002,35.905
6918,French Guyana,Urban,2002,142.999
6919,French Guyana,Total,2003,187.024
6920,French Guyana,Male,2003,93.83
6921,French Guyana,Female,2003,93.196
6922,French Guyana,Rural,2003,36.901
6923,French Guyana,Urban,2003,150.718
6924,French Guyana,Total,2004,195.314
6925,French Guyana,Male,2004,97.191
6926,French Guyana,Female,2004,98.114
6927,French Guyana,Rural,2004,37.789
6928,French Guyana,Urban,2004,158.29
6929,French Guyana,Total,2005,202.971
6930,French Guyana,Male,2005,100.557
6931,French Guyana,Female,2005,102.416
6932,French Guyana,Rural,2005,38.49
6933,French Guyana,Urban,2005,165.336
6934,French Guyana,Total,2006,209.89
6935,French Guyana,Male,2006,103.91
6936,French Guyana,Female,2006,105.981
6937,French Guyana,Rural,2006,38.976
6938,French Guyana,Urban,2006,171.697
6939,French Guyana,Total,2007,216.185
6940,French Guyana,Male,2007,107.252
6941,French Guyana,Female,2007,108.93
6942,French Guyana,Rural,2007,39.301
6943,French Guyana,Urban,2007,177.484
6944,French Guyana,Total,2008,221.996
6945,French Guyana,Male,2008,110.528
6946,French Guyana,Female,2008,111.469
6947,French Guyana,Rural,2008,39.524
6948,French Guyana,Urban,2008,182.928
6949,French Guyana,Total,2009,227.54
6950,French Guyana,Male,2009,113.612
6951,French Guyana,Female,2009,113.93
6952,French Guyana,Rural,2009,39.733
6953,French Guyana,Urban,2009,188.401
6954,French Guyana,Total,2010,233.002
6955,French Guyana,Male,2010,116.453
6956,French Guyana,Female,2010,116.543
6957,French Guyana,Rural,2010,39.989
6958,French Guyana,Urban,2010,194.192
6959,French Guyana,Total,2011,238.384
6960,French Guyana,Male,2011,119.004
6961,French Guyana,Female,2011,119.379
6962,French Guyana,Rural,2011,40.299
6963,French Guyana,Urban,2011,200.355
6964,French Guyana,Total,2012,243.666
6965,French Guyana,Male,2012,121.317
6966,French Guyana,Female,2012,122.35
6967,French Guyana,Rural,2012,40.645
6968,French Guyana,Urban,2012,206.818
6969,French Guyana,Total,2013,249.054
6970,French Guyana,Male,2013,123.574
6971,French Guyana,Female,2013,125.475
6972,French Guyana,Rural,2013,41.008
6973,French Guyana,Urban,2013,213.495
6974,French Guyana,Total,2014,254.773
6975,French Guyana,Male,2014,126.027
6976,French Guyana,Female,2014,128.753
6977,French Guyana,Rural,2014,41.365
6978,French Guyana,Urban,2014,220.258
6979,French Guyana,Total,2015,260.999
6980,French Guyana,Male,2015,128.863
6981,French Guyana,Female,2015,132.145
6982,French Guyana,Rural,2015,41.695
6983,French Guyana,Urban,2015,226.996
6984,French Guyana,Total,2016,267.821
6985,French Guyana,Male,2016,132.14
6986,French Guyana,Female,2016,135.684
6987,French Guyana,Rural,2016,42.001
6988,French Guyana,Urban,2016,233.712
6989,French Guyana,Total,2017,275.191
6990,French Guyana,Male,2017,135.804
6991,French Guyana,Female,2017,139.385
6992,French Guyana,Rural,2017,42.29
6993,French Guyana,Urban,2017,240.441
6994,French Guyana,Total,2018,282.938
6995,French Guyana,Male,2018,139.739
6996,French Guyana,Female,2018,143.197
6997,French Guyana,Rural,2018,42.568
6998,French Guyana,Urban,2018,247.195
6999,French Polynesia,Total,2000,240.686
7000,French Polynesia,Male,2000,123.817
7001,French Polynesia,Female,2000,116.864
7002,French Polynesia,Rural,2000,104.283
7003,French Polynesia,Urban,2000,132.975
7004,French Polynesia,Total,2001,244.931
7005,French Polynesia,Male,2001,125.85
7006,French Polynesia,Female,2001,119.079
7007,French Polynesia,Rural,2001,106.239
7008,French Polynesia,Urban,2001,135.034
7009,French Polynesia,Total,2002,248.972
7010,French Polynesia,Male,2002,127.798
7011,French Polynesia,Female,2002,121.178
7012,French Polynesia,Rural,2002,108.077
7013,French Polynesia,Urban,2002,136.929
7014,French Polynesia,Total,2003,252.703
7015,French Polynesia,Male,2003,129.624
7016,French Polynesia,Female,2003,123.083
7017,French Polynesia,Rural,2003,108.739
7018,French Polynesia,Urban,2003,139.76
7019,French Polynesia,Total,2004,255.992
7020,French Polynesia,Male,2004,131.242
7021,French Polynesia,Female,2004,124.753
7022,French Polynesia,Rural,2004,108.688
7023,French Polynesia,Urban,2004,143.087
7024,French Polynesia,Total,2005,258.78
7025,French Polynesia,Male,2005,132.626
7026,French Polynesia,Female,2005,126.154
7027,French Polynesia,Rural,2005,108.537
7028,French Polynesia,Urban,2005,146.349
7029,French Polynesia,Total,2006,261.01
7030,French Polynesia,Male,2006,133.746
7031,French Polynesia,Female,2006,127.261
7032,French Polynesia,Rural,2006,108.284
7033,French Polynesia,Urban,2006,149.548
7034,French Polynesia,Total,2007,262.721
7035,French Polynesia,Male,2007,134.628
7036,French Polynesia,Female,2007,128.089
7037,French Polynesia,Rural,2007,107.926
7038,French Polynesia,Urban,2007,152.668
7039,French Polynesia,Total,2008,264.061
7040,French Polynesia,Male,2008,135.317
7041,French Polynesia,Female,2008,128.747
7042,French Polynesia,Rural,2008,107.467
7043,French Polynesia,Urban,2008,155.712
7044,French Polynesia,Total,2009,265.254
7045,French Polynesia,Male,2009,135.885
7046,French Polynesia,Female,2009,129.371
7047,French Polynesia,Rural,2009,106.916
7048,French Polynesia,Urban,2009,158.665
7049,French Polynesia,Total,2010,266.455
7050,French Polynesia,Male,2010,136.4
7051,French Polynesia,Female,2010,130.049
7052,French Polynesia,Rural,2010,106.278
7053,French Polynesia,Urban,2010,161.542
7054,French Polynesia,Total,2011,267.698
7055,French Polynesia,Male,2011,136.865
7056,French Polynesia,Female,2011,130.837
7057,French Polynesia,Rural,2011,105.537
7058,French Polynesia,Urban,2011,164.306
7059,French Polynesia,Total,2012,268.998
7060,French Polynesia,Male,2012,137.29
7061,French Polynesia,Female,2012,131.705
7062,French Polynesia,Rural,2012,104.716
7063,French Polynesia,Urban,2012,166.987
7064,French Polynesia,Total,2013,270.328
7065,French Polynesia,Male,2013,137.701
7066,French Polynesia,Female,2013,132.631
7067,French Polynesia,Rural,2013,105.081
7068,French Polynesia,Urban,2013,168.447
7069,French Polynesia,Total,2014,271.705
7070,French Polynesia,Male,2014,138.151
7071,French Polynesia,Female,2014,133.562
7072,French Polynesia,Rural,2014,105.694
7073,French Polynesia,Urban,2014,169.79
7074,French Polynesia,Total,2015,273.124
7075,French Polynesia,Male,2015,138.667
7076,French Polynesia,Female,2015,134.452
7077,French Polynesia,Rural,2015,106.402
7078,French Polynesia,Urban,2015,171.288
7079,French Polynesia,Total,2016,274.575
7080,French Polynesia,Male,2016,139.274
7081,French Polynesia,Female,2016,135.302
7082,French Polynesia,Rural,2016,107.226
7083,French Polynesia,Urban,2016,172.982
7084,French Polynesia,Total,2017,276.102
7085,French Polynesia,Male,2017,139.968
7086,French Polynesia,Female,2017,136.14
7087,French Polynesia,Rural,2017,108.155
7088,French Polynesia,Urban,2017,174.852
7089,French Polynesia,Total,2018,277.679
7090,French Polynesia,Male,2018,140.712
7091,French Polynesia,Female,2018,136.961
7092,French Polynesia,Rural,2018,109.102
7093,French Polynesia,Urban,2018,176.757
7094,Gabon,Total,2000,1228.36
7095,Gabon,Male,2000,610.303
7096,Gabon,Female,2000,618.056
7097,Gabon,Rural,2000,260.031
7098,Gabon,Urban,2000,971.091
7099,Gabon,Total,2001,1258.003
7100,Gabon,Male,2001,625.813
7101,Gabon,Female,2001,632.195
7102,Gabon,Rural,2001,257.087
7103,Gabon,Urban,2001,1005.172
7104,Gabon,Total,2002,1288.315
7105,Gabon,Male,2002,641.57
7106,Gabon,Female,2002,646.74
7107,Gabon,Rural,2002,254.12
7108,Gabon,Urban,2002,1040.289
7109,Gabon,Total,2003,1319.953
7110,Gabon,Male,2003,658.047
7111,Gabon,Female,2003,661.899
7112,Gabon,Rural,2003,251.249
7113,Gabon,Urban,2003,1076.897
7114,Gabon,Total,2004,1353.795
7115,Gabon,Male,2004,675.829
7116,Gabon,Female,2004,677.959
7117,Gabon,Rural,2004,248.58
7118,Gabon,Urban,2004,1115.625
7119,Gabon,Total,2005,1390.549
7120,Gabon,Male,2005,695.394
7121,Gabon,Female,2005,695.156
7122,Gabon,Rural,2005,246.218
7123,Gabon,Urban,2005,1156.908
7124,Gabon,Total,2006,1430.152
7125,Gabon,Male,2006,716.732
7126,Gabon,Female,2006,713.412
7127,Gabon,Rural,2006,244.076
7128,Gabon,Urban,2006,1200.768
7129,Gabon,Total,2007,1472.575
7130,Gabon,Male,2007,739.772
7131,Gabon,Female,2007,732.793
7132,Gabon,Rural,2007,242.107
7133,Gabon,Urban,2007,1247.086
7134,Gabon,Total,2008,1518.54
7135,Gabon,Male,2008,764.788
7136,Gabon,Female,2008,753.75
7137,Gabon,Rural,2008,240.309
7138,Gabon,Urban,2008,1296.102
7139,Gabon,Total,2009,1568.928
7140,Gabon,Male,2009,792.07
7141,Gabon,Female,2009,776.855
7142,Gabon,Rural,2009,238.727
7143,Gabon,Urban,2009,1348.027
7144,Gabon,Total,2010,1624.14
7145,Gabon,Male,2010,821.716
7146,Gabon,Female,2010,802.43
7147,Gabon,Rural,2010,237.291
7148,Gabon,Urban,2010,1402.919
7149,Gabon,Total,2011,1684.635
7150,Gabon,Male,2011,853.93
7151,Gabon,Female,2011,830.699
7152,Gabon,Rural,2011,236.029
7153,Gabon,Urban,2011,1461.072
7154,Gabon,Total,2012,1749.682
7155,Gabon,Male,2012,888.349
7156,Gabon,Female,2012,861.328
7157,Gabon,Rural,2012,234.816
7158,Gabon,Urban,2012,1522.001
7159,Gabon,Total,2013,1817.071
7160,Gabon,Male,2013,923.796
7161,Gabon,Female,2013,893.274
7162,Gabon,Rural,2013,233.402
7163,Gabon,Urban,2013,1583.869
7164,Gabon,Total,2014,1883.8
7165,Gabon,Male,2014,958.672
7166,Gabon,Female,2014,925.129
7167,Gabon,Rural,2014,231.633
7168,Gabon,Urban,2014,1644.08
7169,Gabon,Total,2015,1947.686
7170,Gabon,Male,2015,991.831
7171,Gabon,Female,2015,955.859
7172,Gabon,Rural,2015,229.341
7173,Gabon,Urban,2015,1700.834
7174,Gabon,Total,2016,2007.873
7175,Gabon,Male,2016,1022.809
7176,Gabon,Female,2016,985.073
7177,Gabon,Rural,2016,226.498
7178,Gabon,Urban,2016,1753.288
7179,Gabon,Total,2017,2064.823
7180,Gabon,Male,2017,1051.835
7181,Gabon,Female,2017,1012.977
7182,Gabon,Rural,2017,223.245
7183,Gabon,Urban,2017,1801.892
7184,Gabon,Total,2018,2119.275
7185,Gabon,Male,2018,1079.376
7186,Gabon,Female,2018,1039.899
7187,Gabon,Rural,2018,219.785
7188,Gabon,Urban,2018,1847.776
7189,Gambia,Total,2000,1317.703
7190,Gambia,Male,2000,656.267
7191,Gambia,Female,2000,661.441
7192,Gambia,Rural,2000,642.181
7193,Gambia,Urban,2000,589.663
7194,Gambia,Total,2001,1360.074
7195,Gambia,Male,2001,676.893
7196,Gambia,Female,2001,683.177
7197,Gambia,Rural,2001,650.815
7198,Gambia,Urban,2001,619.68
7199,Gambia,Total,2002,1404.261
7200,Gambia,Male,2002,698.482
7201,Gambia,Female,2002,705.781
7202,Gambia,Rural,2002,659.831
7203,Gambia,Urban,2002,651.518
7204,Gambia,Total,2003,1449.925
7205,Gambia,Male,2003,720.852
7206,Gambia,Female,2003,729.073
7207,Gambia,Rural,2003,669.586
7208,Gambia,Urban,2003,684.608
7209,Gambia,Total,2004,1496.527
7210,Gambia,Male,2004,743.719
7211,Gambia,Female,2004,752.805
7212,Gambia,Rural,2004,681.267
7213,Gambia,Urban,2004,717.306
7214,Gambia,Total,2005,1543.741
7215,Gambia,Male,2005,766.917
7216,Gambia,Female,2005,776.828
7217,Gambia,Rural,2005,692.935
7218,Gambia,Urban,2005,751.269
7219,Gambia,Total,2006,1591.445
7220,Gambia,Male,2006,790.378
7221,Gambia,Female,2006,801.066
7222,Gambia,Rural,2006,704.493
7223,Gambia,Urban,2006,786.528
7224,Gambia,Total,2007,1639.848
7225,Gambia,Male,2007,814.219
7226,Gambia,Female,2007,825.627
7227,Gambia,Rural,2007,715.979
7228,Gambia,Urban,2007,823.137
7229,Gambia,Total,2008,1689.285
7230,Gambia,Male,2008,838.605
7231,Gambia,Female,2008,850.683
7232,Gambia,Rural,2008,727.394
7233,Gambia,Urban,2008,861.178
7234,Gambia,Total,2009,1740.279
7235,Gambia,Male,2009,863.777
7236,Gambia,Female,2009,876.5
7237,Gambia,Rural,2009,738.84
7238,Gambia,Urban,2009,900.72
7239,Gambia,Total,2010,1793.196
7240,Gambia,Male,2010,889.92
7241,Gambia,Female,2010,903.279
7242,Gambia,Rural,2010,750.273
7243,Gambia,Urban,2010,941.876
7244,Gambia,Total,2011,1848.147
7245,Gambia,Male,2011,917.082
7246,Gambia,Female,2011,931.06
7247,Gambia,Rural,2011,761.696
7248,Gambia,Urban,2011,984.667
7249,Gambia,Total,2012,1905.013
7250,Gambia,Male,2012,945.203
7251,Gambia,Female,2012,959.817
7252,Gambia,Rural,2012,773.029
7253,Gambia,Urban,2012,1029.096
7254,Gambia,Total,2013,1963.712
7255,Gambia,Male,2013,974.246
7256,Gambia,Female,2013,989.462
7257,Gambia,Rural,2013,784.258
7258,Gambia,Urban,2013,1075.066
7259,Gambia,Total,2014,2024.042
7260,Gambia,Male,2014,1004.095
7261,Gambia,Female,2014,1019.942
7262,Gambia,Rural,2014,795.364
7263,Gambia,Urban,2014,1122.488
7264,Gambia,Total,2015,2085.86
7265,Gambia,Male,2015,1034.7
7266,Gambia,Female,2015,1051.16
7267,Gambia,Rural,2015,806.309
7268,Gambia,Urban,2015,1171.281
7269,Gambia,Total,2016,2149.136
7270,Gambia,Male,2016,1066.028
7271,Gambia,Female,2016,1083.106
7272,Gambia,Rural,2016,817.075
7273,Gambia,Urban,2016,1221.426
7274,Gambia,Total,2017,2213.889
7275,Gambia,Male,2017,1098.096
7276,Gambia,Female,2017,1115.804
7277,Gambia,Rural,2017,827.654
7278,Gambia,Urban,2017,1272.914
7279,Gambia,Total,2018,2280.094
7280,Gambia,Male,2018,1130.877
7281,Gambia,Female,2018,1149.215
7282,Gambia,Rural,2018,838.035
7283,Gambia,Urban,2018,1325.73
7284,Georgia,Total,2000,4362.187
7285,Georgia,Male,2000,2072.239
7286,Georgia,Female,2000,2289.945
7287,Georgia,Rural,2000,2236.449
7288,Georgia,Urban,2000,2485.61
7289,Georgia,Total,2001,4296.979
7290,Georgia,Male,2001,2043.17
7291,Georgia,Female,2001,2253.811
7292,Georgia,Rural,2001,2224.052
7293,Georgia,Urban,2001,2448.11
7294,Georgia,Total,2002,4258.571
7295,Georgia,Male,2002,2026.633
7296,Georgia,Female,2002,2231.94
7297,Georgia,Rural,2002,2199.528
7298,Georgia,Urban,2002,2425.352
7299,Georgia,Total,2003,4238.929
7300,Georgia,Male,2003,2018.72
7301,Georgia,Female,2003,2220.21
7302,Georgia,Rural,2003,2159.971
7303,Georgia,Urban,2003,2419.111
7304,Georgia,Total,2004,4225.816
7305,Georgia,Male,2004,2013.546
7306,Georgia,Female,2004,2212.265
7307,Georgia,Rural,2004,2120.781
7308,Georgia,Urban,2004,2412.548
7309,Georgia,Total,2005,4210.168
7310,Georgia,Male,2005,2006.77
7311,Georgia,Female,2005,2203.388
7312,Georgia,Rural,2005,2081.535
7313,Georgia,Urban,2005,2405.012
7314,Georgia,Total,2006,4189.72
7315,Georgia,Male,2006,1997.211
7316,Georgia,Female,2006,2192.511
7317,Georgia,Rural,2006,2042.246
7318,Georgia,Urban,2006,2396.65
7319,Georgia,Total,2007,4166.867
7320,Georgia,Male,2007,1986.029
7321,Georgia,Female,2007,2180.831
7322,Georgia,Rural,2007,2003.024
7323,Georgia,Urban,2007,2387.511
7324,Georgia,Total,2008,4142.655
7325,Georgia,Male,2008,1973.993
7326,Georgia,Female,2008,2168.655
7327,Georgia,Rural,2008,1963.424
7328,Georgia,Urban,2008,2377.09
7329,Georgia,Total,2009,4119.494
7330,Georgia,Male,2009,1962.631
7331,Georgia,Female,2009,2156.859
7332,Georgia,Rural,2009,1923.027
7333,Georgia,Urban,2009,2364.669
7334,Georgia,Total,2010,4099.099
7335,Georgia,Male,2010,1953.01
7336,Georgia,Female,2010,2146.086
7337,Georgia,Rural,2010,1881.61
7338,Georgia,Urban,2010,2350.051
7339,Georgia,Total,2011,4081.017
7340,Georgia,Male,2011,1945.045
7341,Georgia,Female,2011,2135.967
7342,Georgia,Rural,2011,1838.725
7343,Georgia,Urban,2011,2332.531
7344,Georgia,Total,2012,4064.106
7345,Georgia,Male,2012,1938.079
7346,Georgia,Female,2012,2126.018
7347,Georgia,Rural,2012,1794.943
7348,Georgia,Urban,2012,2312.776
7349,Georgia,Total,2013,4048.701
7350,Georgia,Male,2013,1931.983
7351,Georgia,Female,2013,2116.718
7352,Georgia,Rural,2013,1752.471
7353,Georgia,Urban,2013,2293.439
7354,Georgia,Total,2014,4035.311
7355,Georgia,Male,2014,1926.599
7356,Georgia,Female,2014,2108.711
7357,Georgia,Rural,2014,1714.022
7358,Georgia,Urban,2014,2278.324
7359,Georgia,Total,2015,4024.183
7360,Georgia,Male,2015,1921.748
7361,Georgia,Female,2015,2102.432
7362,Georgia,Rural,2015,1681.437
7363,Georgia,Urban,2015,2270.087
7364,Georgia,Total,2016,4015.45
7365,Georgia,Male,2016,1917.421
7366,Georgia,Female,2016,2098.036
7367,Georgia,Rural,2016,1655.077
7368,Georgia,Urban,2016,2270.328
7369,Georgia,Total,2017,4008.716
7370,Georgia,Male,2017,1913.522
7371,Georgia,Female,2017,2095.201
7372,Georgia,Rural,2017,1634.019
7373,Georgia,Urban,2017,2278.042
7374,Georgia,Total,2018,4002.942
7375,Georgia,Male,2018,1909.756
7376,Georgia,Female,2018,2093.19
7377,Georgia,Rural,2018,1616.295
7378,Georgia,Urban,2018,2290.836
7379,Germany,Total,2000,81400.882
7380,Germany,Male,2000,39640.507
7381,Germany,Female,2000,41760.376
7382,Germany,Rural,2000,20400.344
7383,Germany,Urban,2000,61087.413
7384,Germany,Total,2001,81453.885
7385,Germany,Male,2001,39695.906
7386,Germany,Female,2001,41757.988
7387,Germany,Rural,2001,20245.265
7388,Germany,Urban,2001,61290.583
7389,Germany,Total,2002,81535.122
7390,Germany,Male,2002,39763.349
7391,Germany,Female,2002,41771.775
7392,Germany,Rural,2002,20097.558
7393,Germany,Urban,2002,61514.31
7394,Germany,Total,2003,81614.38
7395,Germany,Male,2003,39828.458
7396,Germany,Female,2003,41785.913
7397,Germany,Rural,2003,19950.126
7398,Germany,Urban,2003,61736.369
7399,Germany,Total,2004,81646.474
7400,Germany,Male,2004,39869.687
7401,Germany,Female,2004,41776.787
7402,Germany,Rural,2004,19792.081
7403,Germany,Urban,2004,61923.578
7404,Germany,Total,2005,81602.741
7405,Germany,Male,2005,39873.471
7406,Germany,Female,2005,41729.268
7407,Germany,Rural,2005,19617.625
7408,Germany,Urban,2005,62053.609
7409,Germany,Total,2006,81472.226
7410,Germany,Male,2006,39834.754
7411,Germany,Female,2006,41637.481
7412,Germany,Rural,2006,19423.458
7413,Germany,Urban,2006,62116.895
7414,Germany,Total,2007,81277.83
7415,Germany,Male,2007,39764.776
7416,Germany,Female,2007,41513.06
7417,Germany,Rural,2007,19215.385
7418,Germany,Urban,2007,62129.072
7419,Germany,Total,2008,81065.752
7420,Germany,Male,2008,39686.094
7421,Germany,Female,2008,41379.657
7422,Germany,Rural,2008,19004.672
7423,Germany,Urban,2008,62126.272
7424,Germany,Total,2009,80899.961
7425,Germany,Male,2009,39629.844
7426,Germany,Female,2009,41270.117
7427,Germany,Rural,2009,18807.36
7428,Germany,Urban,2009,62158.252
7429,Germany,Total,2010,80827.002
7430,Germany,Male,2010,39618.814
7431,Germany,Female,2010,41208.187
7432,Germany,Rural,2010,18633.173
7433,Germany,Urban,2010,62261.612
7434,Germany,Total,2011,80855.632
7435,Germany,Male,2011,39656.764
7436,Germany,Female,2011,41198.865
7437,Germany,Rural,2011,18485.321
7438,Germany,Urban,2011,62448.659
7439,Germany,Total,2012,80972.628
7440,Germany,Male,2012,39737.57
7441,Germany,Female,2012,41235.059
7442,Germany,Rural,2012,18507.405
7443,Germany,Urban,2012,62558.823
7444,Germany,Total,2013,81174.367
7445,Germany,Male,2013,39861.298
7446,Germany,Female,2013,41313.075
7447,Germany,Rural,2013,18544.7
7448,Germany,Urban,2013,62720.439
7449,Germany,Total,2014,81450.378
7450,Germany,Male,2014,40025.296
7451,Germany,Female,2014,41425.074
7452,Germany,Rural,2014,18587.788
7453,Germany,Urban,2014,62901.872
7454,Germany,Total,2015,81787.411
7455,Germany,Male,2015,40224.576
7456,Germany,Female,2015,41562.835
7457,Germany,Rural,2015,18629.376
7458,Germany,Urban,2015,63078.413
7459,Germany,Total,2016,82193.768
7460,Germany,Male,2016,40464.282
7461,Germany,Female,2016,41729.488
